owl2dl_profile_violation,annotation_property_count,obj_property_count_incl,tboxrbox_size_incl,signature_size,owl2_rl,reasoner_jar,indiv_count,axiom_types_incl,rule_ct_incl,anno_ct,experiment_version,tbox_nominals,filepath,AL,datatypes_count_incl,experiment_date,owl2,signature_size_incl,ax_complexrhs_ct,owl2_ql,param_ontfile,param_reasoner,avg_size_complexrhs,logical_axiom_count,filename,owl2_el,class_count,logical_axiom_count_incl,peak_memory_usage,jar_name,avg_size_complexrhs_incl,dt_builtin_ct,dataproperty_count_incl,dt_notbuiltin_ct,reasoner_class,rdfs,abox_nominals_incl,filesize,owlapi_version,obj_property_count,valid_imports,constructs,dt_builtin_ct_incl,rbox_size,tbox_nominals_incl,ax_complexrhs_ct_incl,dataproperty_count,abox_size_incl,indiv_count_incl,tbox_size,owl2_dl,rbox_size_incl,rule_ct,reasoner,tboxrbox_size,axiom_type_count,tbox_size_incl,abox_nominals,experiment_runid,datatypes_count,experiment_id,axiom_types,axiom_type_count_incl,dt_notbuiltin_ct_incl,class_count_incl,constructs_incl,reasoner_timeout,abox_size,inf_hier_directory,fixed_profile_violations
,0,173,383484,167631,0,metrics.jar,0,EquivalentClasses TransitiveObjectProperty DisjointObjectProperties SubObjectPropertyOf ObjectPropertyDomain DisjointClasses SubPropertyChainOf SymmetricObjectProperty Declaration SubClassOf ObjectPropertyRange InverseObjectProperties ,0,0,1.0.0.0,0,/home/zeus/experiments/bpdownload/repo/owlxml,ALERI+,0,2017/3/31 10:13,1,167631,121233,0,/home/zeus/experiments/bpdownload/repo/owlxml/nbo.neuro-behavior-ontology.24.owl.xml,hermit,1.154743839,383484,nbo.neuro-behavior-ontology.24.owl.xml,0,167458,383484,4434682688,metrics.jar,1.154743839,0,0,0,ReasonerFactory,0,0,102724018,metrics.jar,173,,Q R S I ,0,184,0,121233,0,0,0,383300,1,184,0,,383484,EquivalentClasses:17558 TransitiveObjectProperty:31 DisjointObjectProperties:1 SubObjectPropertyOf:92 ObjectPropertyDomain:11 DisjointClasses:693 SubPropertyChainOf:45 SymmetricObjectProperty:3 Declaration:167631 SubClassOf:365029 ObjectPropertyRange:9 InverseObjectProperties:12 ,383300,0,2.7628E+15,0,OntologyMetricsGathering,EquivalentClasses TransitiveObjectProperty DisjointObjectProperties SubObjectPropertyOf ObjectPropertyDomain DisjointClasses SubPropertyChainOf SymmetricObjectProperty Declaration SubClassOf ObjectPropertyRange InverseObjectProperties ,EquivalentClasses:17558 TransitiveObjectProperty:31 DisjointObjectProperties:1 SubObjectPropertyOf:92 ObjectPropertyDomain:11 DisjointClasses:693 SubPropertyChainOf:45 SymmetricObjectProperty:3 Declaration:167631 SubClassOf:365029 ObjectPropertyRange:9 InverseObjectProperties:12 ,0,167458,Q R S I ,20000000,0,null,
,0,0,847755,847760,1,metrics.jar,0,Declaration SubClassOf ,0,0,1.0.0.0,0,/home/zeus/experiments/bpdownload/repo/owlxml,ALERI+,0,2017/3/31 10:14,1,847760,0,1,/home/zeus/experiments/bpdownload/repo/owlxml/ncbitaxon.national-center-for-biotechnology-information-ncbi-organismal-classification.2.owl.xml,hermit,NaN,847755,ncbitaxon.national-center-for-biotechnology-information-ncbi-organismal-classification.2.owl.xml,1,847760,847755,4753843752,metrics.jar,NaN,0,0,0,ReasonerFactory,1,0,240962366,metrics.jar,0,,AL ,0,0,0,0,0,0,0,847755,1,0,0,,847755,Declaration:847760 SubClassOf:847755 ,847755,0,2.76283E+15,0,OntologyMetricsGathering,Declaration SubClassOf ,Declaration:847760 SubClassOf:847755 ,0,847760,AL ,20000000,0,null,
,0,0,397,400,1,metrics.jar,0,Declaration SubClassOf ,0,0,1.0.0.0,0,/home/zeus/experiments/bpdownload/repo/owlxml,ALERI+,0,2017/3/31 10:15,1,400,0,1,/home/zeus/experiments/bpdownload/repo/owlxml/ncco.nursing-care-coordination-ontology.1.owl.xml,hermit,NaN,397,ncco.nursing-care-coordination-ontology.1.owl.xml,1,400,397,235674256,metrics.jar,NaN,0,0,0,ReasonerFactory,1,0,71193,metrics.jar,0,,AL ,0,0,0,0,0,0,0,397,1,0,0,,397,Declaration:400 SubClassOf:397 ,397,0,2.76288E+15,0,OntologyMetricsGathering,Declaration SubClassOf ,Declaration:400 SubClassOf:397 ,0,400,AL ,20000000,0,null,
,0,108,167022,165888,0,metrics.jar,46839,EquivalentClasses TransitiveObjectProperty ObjectPropertyDomain SubObjectPropertyOf DisjointClasses Declaration SubClassOf ObjectPropertyRange ObjectPropertyAssertion ,0,0,1.0.0.0,0,/home/zeus/experiments/bpdownload/repo/owlxml,ALERI+,0,2017/3/31 10:15,1,165888,53509,0,/home/zeus/experiments/bpdownload/repo/owlxml/ncit.national-cancer-institute-thesaurus.47.owl.xml,hermit,2.207217477,281421,ncit.national-cancer-institute-thesaurus.47.owl.xml,0,118941,281421,6562549656,metrics.jar,2.207217477,0,0,0,ReasonerFactory,0,0,64479665,metrics.jar,108,,S H ,0,13,0,53509,0,114399,46839,167009,1,13,0,,167022,EquivalentClasses:13660 TransitiveObjectProperty:2 ObjectPropertyDomain:85 SubObjectPropertyOf:11 DisjointClasses:196 Declaration:165888 SubClassOf:152983 ObjectPropertyRange:85 ObjectPropertyAssertion:114399 ,167009,0,2.76288E+15,0,OntologyMetricsGathering,EquivalentClasses TransitiveObjectProperty ObjectPropertyDomain SubObjectPropertyOf DisjointClasses Declaration SubClassOf ObjectPropertyRange ObjectPropertyAssertion ,EquivalentClasses:13660 TransitiveObjectProperty:2 ObjectPropertyDomain:85 SubObjectPropertyOf:11 DisjointClasses:196 Declaration:165888 SubClassOf:152983 ObjectPropertyRange:85 ObjectPropertyAssertion:114399 ,0,118941,S H ,20000000,114399,null,
,0,22,29772,9373,0,metrics.jar,18,EquivalentClasses TransitiveObjectProperty SubObjectPropertyOf SymmetricObjectProperty SubClassOf ClassAssertion ObjectPropertyRange ObjectPropertyDomain DisjointClasses Declaration FunctionalDataProperty InverseObjectProperties DifferentIndividuals IrrefexiveObjectProperty ,0,0,1.0.0.0,1,/home/zeus/experiments/bpdownload/repo/owlxml,ALERI+(D),1,2017/3/31 10:15,1,9373,14065,0,/home/zeus/experiments/bpdownload/repo/owlxml/ncro.non-coding-rna-ontology.12.owl.xml,hermit,1.000782083,29792,ncro.non-coding-rna-ontology.12.owl.xml,0,9331,29792,1743554088,metrics.jar,1.000782083,1,1,0,ReasonerFactory,0,0,8079263,metrics.jar,22,,R S D F I O ,1,10,1,14065,1,20,18,29762,1,10,0,,29772,EquivalentClasses:11 TransitiveObjectProperty:3 SubObjectPropertyOf:2 SymmetricObjectProperty:3 SubClassOf:29714 ClassAssertion:18 ObjectPropertyRange:7 ObjectPropertyDomain:7 DisjointClasses:22 Declaration:9372 FunctionalDataProperty:1 InverseObjectProperties:1 DifferentIndividuals:2 IrrefexiveObjectProperty:1 ,29762,0,2.76291E+15,1,OntologyMetricsGathering,EquivalentClasses TransitiveObjectProperty SubObjectPropertyOf SymmetricObjectProperty SubClassOf ClassAssertion ObjectPropertyRange ObjectPropertyDomain DisjointClasses Declaration FunctionalDataProperty InverseObjectProperties DifferentIndividuals IrrefexiveObjectProperty ,EquivalentClasses:11 TransitiveObjectProperty:3 SubObjectPropertyOf:2 SymmetricObjectProperty:3 SubClassOf:29714 ClassAssertion:18 ObjectPropertyRange:7 ObjectPropertyDomain:7 DisjointClasses:22 Declaration:9372 FunctionalDataProperty:1 InverseObjectProperties:1 DifferentIndividuals:2 IrrefexiveObjectProperty:1 ,0,9331,R S D F I O ,20000000,20,null,
,0,89,2686,2067,0,metrics.jar,120,DataPropertyAssertion TransitiveObjectProperty EquivalentClasses SubObjectPropertyOf DisjointClasses Declaration FunctionalDataProperty ClassAssertion SubClassOf InverseObjectProperties ObjectPropertyRange ObjectPropertyAssertion ,0,0,1.0.0.0,0,/home/zeus/experiments/bpdownload/repo/owlxml,ALERI+(D),3,2017/3/31 10:15,1,2067,550,0,/home/zeus/experiments/bpdownload/repo/owlxml/nemo.neural-electromagnetic-ontology.24.owl.xml,hermit,4.507272727,2868,nemo.neural-electromagnetic-ontology.24.owl.xml,0,1851,2868,453843576,metrics.jar,4.507272727,3,4,0,ReasonerFactory,0,0,1091767,metrics.jar,89,,Q S D H I ,3,106,0,550,4,182,120,2580,1,106,0,,2686,DataPropertyAssertion:12 TransitiveObjectProperty:6 EquivalentClasses:112 SubObjectPropertyOf:58 DisjointClasses:278 Declaration:2064 FunctionalDataProperty:3 ClassAssertion:122 SubClassOf:2186 InverseObjectProperties:42 ObjectPropertyRange:1 ObjectPropertyAssertion:48 ,2580,0,2.76292E+15,3,OntologyMetricsGathering,DataPropertyAssertion TransitiveObjectProperty EquivalentClasses SubObjectPropertyOf DisjointClasses Declaration FunctionalDataProperty ClassAssertion SubClassOf InverseObjectProperties ObjectPropertyRange ObjectPropertyAssertion ,DataPropertyAssertion:12 TransitiveObjectProperty:6 EquivalentClasses:112 SubObjectPropertyOf:58 DisjointClasses:278 Declaration:2064 FunctionalDataProperty:3 ClassAssertion:122 SubClassOf:2186 InverseObjectProperties:42 ObjectPropertyRange:1 ObjectPropertyAssertion:48 ,0,1851,Q S D H I ,20000000,182,null,
,0,105,1755,658,0,metrics.jar,0,FunctionalObjectProperty ObjectPropertyDomain SubObjectPropertyOf SubDataPropertyOf DisjointClasses DataPropertyRange DataPropertyDomain Declaration FunctionalDataProperty ObjectPropertyRange SubClassOf ,0,0,1.0.0.0,0,/home/zeus/experiments/bpdownload/repo/owlxml,ALERIF+,10,2017/3/31 10:16,1,658,218,0,/home/zeus/experiments/bpdownload/repo/owlxml/neomark3.neomark-oral-cancer-ontology-version-3.2.owl.xml,hermit,1.018348624,1755,neomark3.neomark-oral-cancer-ontology-version-3.2.owl.xml,0,55,1755,453395888,metrics.jar,1.018348624,9,488,1,ReasonerFactory,0,0,514412,metrics.jar,105,,Q C D H AL ,9,542,0,218,488,0,0,1213,1,542,0,,1755,FunctionalObjectProperty:30 ObjectPropertyDomain:60 SubObjectPropertyOf:76 SubDataPropertyOf:466 DisjointClasses:4 DataPropertyRange:449 DataPropertyDomain:35 Declaration:649 FunctionalDataProperty:338 ObjectPropertyRange:65 SubClassOf:232 ,1213,0,2.76292E+15,10,OntologyMetricsGathering,FunctionalObjectProperty ObjectPropertyDomain SubObjectPropertyOf SubDataPropertyOf DisjointClasses DataPropertyRange DataPropertyDomain Declaration FunctionalDataProperty ObjectPropertyRange SubClassOf ,FunctionalObjectProperty:30 ObjectPropertyDomain:60 SubObjectPropertyOf:76 SubDataPropertyOf:466 DisjointClasses:4 DataPropertyRange:449 DataPropertyDomain:35 Declaration:649 FunctionalDataProperty:338 ObjectPropertyRange:65 SubClassOf:232 ,1,55,Q C D H AL ,20000000,0,null,
,0,26,399,351,0,metrics.jar,0,TransitiveObjectProperty EquivalentClasses FunctionalObjectProperty SubObjectPropertyOf ObjectPropertyDomain DisjointClasses Declaration SubClassOf InverseObjectProperties ,0,0,1.0.0.0,0,/home/zeus/experiments/bpdownload/repo/owlxml,ALF,0,2017/3/31 10:16,1,351,23,0,/home/zeus/experiments/bpdownload/repo/owlxml/neomark4.neomark-oral-cancer-ontology-version-4.1.owl.xml,hermit,1,399,neomark4.neomark-oral-cancer-ontology-version-4.1.owl.xml,0,325,399,237079952,metrics.jar,1,0,0,0,ReasonerFactory,0,0,92506,metrics.jar,26,,Q S H I ,0,37,0,23,0,0,0,362,1,37,0,,399,TransitiveObjectProperty:15 EquivalentClasses:2 FunctionalObjectProperty:1 SubObjectPropertyOf:12 ObjectPropertyDomain:1 DisjointClasses:1 Declaration:350 SubClassOf:357 InverseObjectProperties:10 ,362,0,2.76292E+15,0,OntologyMetricsGathering,TransitiveObjectProperty EquivalentClasses FunctionalObjectProperty SubObjectPropertyOf ObjectPropertyDomain DisjointClasses Declaration SubClassOf InverseObjectProperties ,TransitiveObjectProperty:15 EquivalentClasses:2 FunctionalObjectProperty:1 SubObjectPropertyOf:12 ObjectPropertyDomain:1 DisjointClasses:1 Declaration:350 SubClassOf:357 InverseObjectProperties:10 ,0,325,Q S H I ,20000000,0,null,
,0,17,29,42,1,metrics.jar,8,SameIndividual SubObjectPropertyOf ObjectPropertyDomain Declaration SubClassOf InverseObjectProperties ObjectPropertyRange ,0,0,1.0.0.0,0,/home/zeus/experiments/bpdownload/repo/owlxml,ALF(D),0,2017/3/31 10:16,1,42,0,0,/home/zeus/experiments/bpdownload/repo/owlxml/neudigs.neuroscience-domain-insight-graph.1.owl.xml,hermit,NaN,33,neudigs.neuroscience-domain-insight-graph.1.owl.xml,0,17,33,235768800,metrics.jar,NaN,0,0,0,ReasonerFactory,0,0,9605,metrics.jar,17,,H I AL O ,0,12,0,0,0,4,8,17,1,12,0,,29,SameIndividual:4 SubObjectPropertyOf:11 ObjectPropertyDomain:2 Declaration:41 SubClassOf:13 InverseObjectProperties:1 ObjectPropertyRange:2 ,17,0,2.76292E+15,0,OntologyMetricsGathering,SameIndividual SubObjectPropertyOf ObjectPropertyDomain Declaration SubClassOf InverseObjectProperties ObjectPropertyRange ,SameIndividual:4 SubObjectPropertyOf:11 ObjectPropertyDomain:2 Declaration:41 SubClassOf:13 InverseObjectProperties:1 ObjectPropertyRange:2 ,0,17,H I AL O ,20000000,4,null,
,0,17,264,151,0,metrics.jar,0,EquivalentClasses TransitiveObjectProperty ObjectPropertyDomain DisjointClasses SubPropertyChainOf Declaration SubClassOf ObjectPropertyRange ,0,0,1.0.0.0,0,/home/zeus/experiments/bpdownload/repo/owlxml,ALH,5,2017/3/31 10:16,1,151,96,0,/home/zeus/experiments/bpdownload/repo/owlxml/ngsonto.ngs-ontology.32.owl.xml,hermit,1,264,ngsonto.ngs-ontology.32.owl.xml,0,94,264,236869664,metrics.jar,1,5,35,0,ReasonerFactory,0,0,79204,metrics.jar,17,,Q R S D ,5,5,0,96,35,0,0,259,1,5,0,,264,EquivalentClasses:13 TransitiveObjectProperty:3 ObjectPropertyDomain:14 DisjointClasses:47 SubPropertyChainOf:2 Declaration:146 SubClassOf:171 ObjectPropertyRange:14 ,259,0,2.76292E+15,5,OntologyMetricsGathering,EquivalentClasses TransitiveObjectProperty ObjectPropertyDomain DisjointClasses SubPropertyChainOf Declaration SubClassOf ObjectPropertyRange ,EquivalentClasses:13 TransitiveObjectProperty:3 ObjectPropertyDomain:14 DisjointClasses:47 SubPropertyChainOf:2 Declaration:146 SubClassOf:171 ObjectPropertyRange:14 ,0,94,Q R S D ,20000000,0,null,
UseOfReservedVocabularyForClassIRI:5 ,0,82,497,338,0,metrics.jar,24,ObjectPropertyDomain SubObjectPropertyOf DisjointClasses SubPropertyChainOf SubDataPropertyOf DataPropertyRange DataPropertyDomain Declaration ClassAssertion SubClassOf ObjectPropertyRange InverseObjectProperties ,0,0,1.0.0.0,0,/home/zeus/experiments/bpdownload/repo/owlxml,ALH,6,2017/3/31 10:16,1,338,15,0,/home/zeus/experiments/bpdownload/repo/owlxml/nidm-results.nidm-results.2.owl.xml,hermit,1,521,nidm-results.nidm-results.2.owl.xml,0,161,521,280576440,metrics.jar,1,6,65,0,ReasonerFactory,0,0,125387,metrics.jar,82,,Q R C D I AL ,6,59,0,15,65,24,24,438,0,59,0,,497,ObjectPropertyDomain:69 SubObjectPropertyOf:34 DisjointClasses:5 SubPropertyChainOf:13 SubDataPropertyOf:9 DataPropertyRange:62 DataPropertyDomain:69 Declaration:329 ClassAssertion:24 SubClassOf:167 ObjectPropertyRange:66 InverseObjectProperties:3 ,438,0,2.76293E+15,6,OntologyMetricsGathering,ObjectPropertyDomain SubObjectPropertyOf DisjointClasses SubPropertyChainOf SubDataPropertyOf DataPropertyRange DataPropertyDomain Declaration ClassAssertion SubClassOf ObjectPropertyRange InverseObjectProperties ,ObjectPropertyDomain:69 SubObjectPropertyOf:34 DisjointClasses:5 SubPropertyChainOf:13 SubDataPropertyOf:9 DataPropertyRange:62 DataPropertyDomain:69 Declaration:329 ClassAssertion:24 SubClassOf:167 ObjectPropertyRange:66 InverseObjectProperties:3 ,0,161,Q R C D I AL ,20000000,24,null,
UseOfReservedVocabularyForClassIRI:2 ,0,69,3450,2941,0,metrics.jar,102,EquivalentClasses TransitiveObjectProperty FunctionalObjectProperty ReflexiveObjectProperty SubObjectPropertyOf SymmetricObjectProperty SubClassOf ClassAssertion ObjectPropertyRange ObjectPropertyDomain DisjointClasses Declaration InverseObjectProperties DifferentIndividuals ,0,0,1.0.0.0,1,/home/zeus/experiments/bpdownload/repo/owlxml,ALH,0,2017/3/31 10:16,1,2941,241,0,/home/zeus/experiments/bpdownload/repo/owlxml/nifcell.neuroscience-information-framework-nif-cell-ontology.14.owl.xml,hermit,1.809128631,3561,nifcell.neuroscience-information-framework-nif-cell-ontology.14.owl.xml,0,2770,3561,367105800,metrics.jar,1.809128631,0,0,0,ReasonerFactory,0,0,1049922,metrics.jar,69,,R S F I O ,0,68,1,241,0,111,102,3382,0,68,0,,3450,EquivalentClasses:215 TransitiveObjectProperty:23 FunctionalObjectProperty:3 ReflexiveObjectProperty:9 SubObjectPropertyOf:27 SymmetricObjectProperty:4 SubClassOf:2990 ClassAssertion:102 ObjectPropertyRange:15 ObjectPropertyDomain:26 DisjointClasses:133 Declaration:2940 InverseObjectProperties:5 DifferentIndividuals:9 ,3382,0,2.76293E+15,0,OntologyMetricsGathering,EquivalentClasses TransitiveObjectProperty FunctionalObjectProperty ReflexiveObjectProperty SubObjectPropertyOf SymmetricObjectProperty SubClassOf ClassAssertion ObjectPropertyRange ObjectPropertyDomain DisjointClasses Declaration InverseObjectProperties DifferentIndividuals ,EquivalentClasses:215 TransitiveObjectProperty:23 FunctionalObjectProperty:3 ReflexiveObjectProperty:9 SubObjectPropertyOf:27 SymmetricObjectProperty:4 SubClassOf:2990 ClassAssertion:102 ObjectPropertyRange:15 ObjectPropertyDomain:26 DisjointClasses:133 Declaration:2940 InverseObjectProperties:5 DifferentIndividuals:9 ,0,2770,R S F I O ,20000000,111,null,
UseOfReservedVocabularyForClassIRI:2 ,0,68,3404,2921,0,metrics.jar,102,EquivalentClasses TransitiveObjectProperty FunctionalObjectProperty ReflexiveObjectProperty SubObjectPropertyOf SymmetricObjectProperty SubClassOf ClassAssertion ObjectPropertyRange ObjectPropertyDomain DisjointClasses Declaration InverseObjectProperties DifferentIndividuals ,0,0,1.0.0.0,1,/home/zeus/experiments/bpdownload/repo/owlxml,ALH,0,2017/3/31 10:16,1,2921,241,0,/home/zeus/experiments/bpdownload/repo/owlxml/nifdys.neuroscience-information-framework-nif-dysfunction-ontlogy.14.owl.xml,hermit,1.809128631,3515,nifdys.neuroscience-information-framework-nif-dysfunction-ontlogy.14.owl.xml,0,2751,3515,366791216,metrics.jar,1.809128631,0,0,0,ReasonerFactory,0,0,1041769,metrics.jar,68,,R S F I O ,0,67,1,241,0,111,102,3337,0,67,0,,3404,EquivalentClasses:215 TransitiveObjectProperty:22 FunctionalObjectProperty:3 ReflexiveObjectProperty:9 SubObjectPropertyOf:27 SymmetricObjectProperty:4 SubClassOf:2971 ClassAssertion:102 ObjectPropertyRange:15 ObjectPropertyDomain:26 DisjointClasses:107 Declaration:2920 InverseObjectProperties:5 DifferentIndividuals:9 ,3337,0,2.76293E+15,0,OntologyMetricsGathering,EquivalentClasses TransitiveObjectProperty FunctionalObjectProperty ReflexiveObjectProperty SubObjectPropertyOf SymmetricObjectProperty SubClassOf ClassAssertion ObjectPropertyRange ObjectPropertyDomain DisjointClasses Declaration InverseObjectProperties DifferentIndividuals ,EquivalentClasses:215 TransitiveObjectProperty:22 FunctionalObjectProperty:3 ReflexiveObjectProperty:9 SubObjectPropertyOf:27 SymmetricObjectProperty:4 SubClassOf:2971 ClassAssertion:102 ObjectPropertyRange:15 ObjectPropertyDomain:26 DisjointClasses:107 Declaration:2920 InverseObjectProperties:5 DifferentIndividuals:9 ,0,2751,R S F I O ,20000000,111,null,
UseOfReservedVocabularyForObjectPropertyIRI:1 UseOfNonSimplePropertyInCardinalityRestriction:671 UseOfReservedVocabularyForClassIRI:8 InsufficientIndividuals:1 ,0,490,225510,124547,0,metrics.jar,560,EquivalentClasses TransitiveObjectProperty FunctionalObjectProperty ReflexiveObjectProperty SubObjectPropertyOf SubPropertyChainOf SubDataPropertyOf SymmetricObjectProperty DataPropertyRange SubClassOf ClassAssertion ObjectPropertyRange DataPropertyAssertion DisjointObjectProperties ObjectPropertyDomain DisjointClasses DataPropertyDomain Declaration FunctionalDataProperty InverseObjectProperties InverseFunctionalObjectProperty DifferentIndividuals IrrefexiveObjectProperty ObjectPropertyAssertion ,0,0,1.0.0.0,1,/home/zeus/experiments/bpdownload/repo/owlxml,ALH,7,2017/3/31 10:16,1,124547,66348,0,/home/zeus/experiments/bpdownload/repo/owlxml/nifstd.neuroscience-information-framework-nif-standard-ontology.21.owl.xml,hermit,1.380948076,230331,nifstd.neuroscience-information-framework-nif-standard-ontology.21.owl.xml,0,123381,230331,3761938800,metrics.jar,1.380948076,7,109,0,ReasonerFactory,0,0,68899025,metrics.jar,490,,Q R S D I O ,7,587,1,66348,109,4821,560,224923,0,587,0,,225510,EquivalentClasses:23066 TransitiveObjectProperty:89 FunctionalObjectProperty:10 ReflexiveObjectProperty:9 SubObjectPropertyOf:274 SubPropertyChainOf:47 SubDataPropertyOf:46 SymmetricObjectProperty:14 DataPropertyRange:104 SubClassOf:195703 ClassAssertion:4713 ObjectPropertyRange:135 DataPropertyAssertion:12 DisjointObjectProperties:1 ObjectPropertyDomain:138 DisjointClasses:5665 DataPropertyDomain:59 Declaration:124538 FunctionalDataProperty:42 InverseObjectProperties:106 InverseFunctionalObjectProperty:1 DifferentIndividuals:41 IrrefexiveObjectProperty:1 ObjectPropertyAssertion:55 ,224923,0,2.76293E+15,7,OntologyMetricsGathering,EquivalentClasses TransitiveObjectProperty FunctionalObjectProperty ReflexiveObjectProperty SubObjectPropertyOf SubPropertyChainOf SubDataPropertyOf SymmetricObjectProperty DataPropertyRange SubClassOf ClassAssertion ObjectPropertyRange DataPropertyAssertion DisjointObjectProperties ObjectPropertyDomain DisjointClasses DataPropertyDomain Declaration FunctionalDataProperty InverseObjectProperties InverseFunctionalObjectProperty DifferentIndividuals IrrefexiveObjectProperty ObjectPropertyAssertion ,EquivalentClasses:23066 TransitiveObjectProperty:89 FunctionalObjectProperty:10 ReflexiveObjectProperty:9 SubObjectPropertyOf:274 SubPropertyChainOf:47 SubDataPropertyOf:46 SymmetricObjectProperty:14 DataPropertyRange:104 SubClassOf:195703 ClassAssertion:4713 ObjectPropertyRange:135 DataPropertyAssertion:12 DisjointObjectProperties:1 ObjectPropertyDomain:138 DisjointClasses:5665 DataPropertyDomain:59 Declaration:124538 FunctionalDataProperty:42 InverseObjectProperties:106 InverseFunctionalObjectProperty:1 DifferentIndividuals:41 IrrefexiveObjectProperty:1 ObjectPropertyAssertion:55 ,0,123381,Q R S D I O ,20000000,4821,null,
UseOfReservedVocabularyForClassIRI:2 ,0,71,3941,2973,0,metrics.jar,102,EquivalentClasses TransitiveObjectProperty FunctionalObjectProperty ReflexiveObjectProperty SubObjectPropertyOf SymmetricObjectProperty SubClassOf ClassAssertion ObjectPropertyRange ObjectPropertyDomain DisjointClasses Declaration InverseObjectProperties DifferentIndividuals ,0,0,1.0.0.0,1,/home/zeus/experiments/bpdownload/repo/owlxml,ALH(D),0,2017/3/31 10:16,1,2973,249,0,/home/zeus/experiments/bpdownload/repo/owlxml/nifsubcell.neuroscience-information-framework-nif-subcellular-ontology.1.owl.xml,hermit,1.78313253,4052,nifsubcell.neuroscience-information-framework-nif-subcellular-ontology.1.owl.xml,0,2800,4052,323977152,metrics.jar,1.78313253,0,0,0,ReasonerFactory,0,0,1113276,metrics.jar,71,,R S F I O ,0,67,1,249,0,111,102,3874,0,67,0,,3941,EquivalentClasses:215 TransitiveObjectProperty:22 FunctionalObjectProperty:3 ReflexiveObjectProperty:9 SubObjectPropertyOf:27 SymmetricObjectProperty:4 SubClassOf:3025 ClassAssertion:102 ObjectPropertyRange:15 ObjectPropertyDomain:26 DisjointClasses:590 Declaration:2972 InverseObjectProperties:5 DifferentIndividuals:9 ,3874,0,2.76295E+15,0,OntologyMetricsGathering,EquivalentClasses TransitiveObjectProperty FunctionalObjectProperty ReflexiveObjectProperty SubObjectPropertyOf SymmetricObjectProperty SubClassOf ClassAssertion ObjectPropertyRange ObjectPropertyDomain DisjointClasses Declaration InverseObjectProperties DifferentIndividuals ,EquivalentClasses:215 TransitiveObjectProperty:22 FunctionalObjectProperty:3 ReflexiveObjectProperty:9 SubObjectPropertyOf:27 SymmetricObjectProperty:4 SubClassOf:3025 ClassAssertion:102 ObjectPropertyRange:15 ObjectPropertyDomain:26 DisjointClasses:590 Declaration:2972 InverseObjectProperties:5 DifferentIndividuals:9 ,0,2800,R S F I O ,20000000,111,null,
,0,4,8836,4839,0,metrics.jar,0,TransitiveObjectProperty SubObjectPropertyOf SubPropertyChainOf DisjointClasses Declaration SubClassOf ,0,0,1.0.0.0,0,/home/zeus/experiments/bpdownload/repo/owlxml,ALH(D),0,2017/3/31 10:16,1,4839,1602,0,/home/zeus/experiments/bpdownload/repo/owlxml/nigo.neural-immune-gene-ontology.2.owl.xml,hermit,1,8836,nigo.neural-immune-gene-ontology.2.owl.xml,1,4835,8836,453728072,metrics.jar,1,0,0,0,ReasonerFactory,0,0,2169928,metrics.jar,4,,R S ,0,4,0,1602,0,0,0,8832,1,4,0,,8836,TransitiveObjectProperty:1 SubObjectPropertyOf:2 SubPropertyChainOf:1 DisjointClasses:3 Declaration:4839 SubClassOf:8829 ,8832,0,2.76295E+15,0,OntologyMetricsGathering,TransitiveObjectProperty SubObjectPropertyOf SubPropertyChainOf DisjointClasses Declaration SubClassOf ,TransitiveObjectProperty:1 SubObjectPropertyOf:2 SubPropertyChainOf:1 DisjointClasses:3 Declaration:4839 SubClassOf:8829 ,0,4835,R S ,20000000,0,null,
